Index,Timestamp,Value,UnitsAbbreviation,Good,Questionable,Substituted,Annotated
93,2018-04-04T07:00:00Z,5.57305241,MW,True,False,False,False
94,2018-04-05T07:00:00Z,5.54960442,MW,True,False,False,False
95,2018-04-06T07:00:00Z,5.494892,MW,True,False,False,False
96,2018-04-07T07:00:00Z,0.0,MW,True,False,False,False
97,2018-04-08T07:00:00Z,0.0,MW,True,False,False,False
98,2018-04-09T07:00:00Z,0.0,MW,True,False,False,False
99,2018-04-10T07:00:00Z,5.745004,MW,True,False,False,False
100,2018-04-11T07:00:00Z,5.721556,MW,True,False,False,False
101,2018-04-12T07:00:00Z,5.745004,MW,True,False,False,False
102,2018-04-13T07:00:00Z,5.71374035,MW,True,False,False,False
103,2018-04-14T07:00:00Z,5.705924,MW,True,False,False,False
104,2018-04-15T07:00:00Z,5.729372,MW,True,False,False,False
105,2018-04-16T07:00:00Z,5.729372,MW,True,False,False,False
106,2018-04-17T07:00:00Z,5.71374035,MW,True,False,False,False
107,2018-04-18T07:00:00Z,5.729372,MW,True,False,False,False
108,2018-04-19T07:00:00Z,5.705924,MW,True,False,False,False
109,2018-04-20T07:00:00Z,5.729372,MW,True,False,False,False
110,2018-04-21T07:00:00Z,5.705924,MW,True,False,False,False
111,2018-04-22T07:00:00Z,5.705924,MW,True,False,False,False
112,2018-04-23T07:00:00Z,5.71374035,MW,True,False,False,False
113,2018-04-24T07:00:00Z,5.69029236,MW,True,False,False,False
114,2018-04-25T07:00:00Z,5.729372,MW,True,False,False,False
115,2018-04-26T07:00:00Z,5.705924,MW,True,False,False,False
116,2018-04-27T07:00:00Z,5.67466,MW,True,False,False,False
117,2018-04-28T07:00:00Z,5.69029236,MW,True,False,False,False
118,2018-04-29T07:00:00Z,5.69029236,MW,True,False,False,False
119,2018-04-30T07:00:00Z,5.745004,MW,True,False,False,False
120,2018-05-01T07:00:00Z,5.69029236,MW,True,False,False,False
121,2018-05-02T07:00:00Z,5.659028,MW,True,False,False,False
122,2018-05-03T07:00:00Z,5.75282,MW,True,False,False,False
123,2018-05-04T07:00:00Z,5.721556,MW,True,False,False,False
124,2018-05-05T07:00:00Z,5.63558,MW,True,False,False,False
125,2018-05-06T07:00:00Z,3.36112428,MW,True,False,False,False
126,2018-05-07T07:00:00Z,3.88479614,MW,True,False,False,False
127,2018-05-08T07:00:00Z,4.34594,MW,True,False,False,False
128,2018-05-09T07:00:00Z,4.205252,MW,True,False,False,False
129,2018-05-10T07:00:00Z,2.04803634,MW,True,False,False,False
130,2018-05-11T07:00:00Z,3.220436,MW,True,False,False,False
131,2018-05-12T07:00:00Z,2.17309213,MW,True,False,False,False
132,2018-05-13T07:00:00Z,1.8995322,MW,True,False,False,False
